"","state","sex","SL_mm","FL_mm","TL_mm","wet_weight_grams","no_rings","margin_code","date","month","fi_dependent","biological_age","fractional_age","state_no","Lat","Lon"
"14728","FL_gulf","F",262,305,327,648.1,5,1,2004-05-18,5,"FI",5,5.13150684931507,7,27.2146791669963,-82.7500236448312
"14729","FL_gulf","F",237,275,297,470.5,3,4,2004-05-18,5,"FI",3,3.13150684931507,7,27.2146791669963,-82.7500236448312
"14730","FL_gulf","F",273,319,340,715,8,1,2004-05-18,5,"FI",8,8.13150684931507,7,27.2146791669963,-82.7500236448312
"14731","FL_gulf","M",206,250,260,368.4,3,1,2004-05-25,5,"FI",3,3.15068493150685,7,27.2146791669963,-82.7500236448312
"14732","FL_gulf","F",304,345,363,1023.5,10,2,2004-05-25,5,"FI",10,10.1506849315068,7,27.2146791669963,-82.7500236448312
"14733","FL_gulf","M",215,251,267,434.2,4,1,2004-06-01,6,"FI",4,4.16986301369863,7,27.2146791669963,-82.7500236448312
"14734","FL_gulf","M",253,284,312,633.3,4,1,2004-06-01,6,"FI",4,4.16986301369863,7,27.2146791669963,-82.7500236448312
"14735","FL_gulf","F",172,202,216,220.4,3,2,2004-06-08,6,"FI",3,3.18904109589041,7,27.2146791669963,-82.7500236448312
"14736","FL_gulf","M",225,264,279,475.4,2,1,2004-06-14,6,"FI",2,2.20547945205479,7,27.2146791669963,-82.7500236448312
"14737","FL_gulf","M",277,323,344,885.3,3,2,2004-06-14,6,"FI",3,3.20547945205479,7,27.2146791669963,-82.7500236448312
"14738","FL_gulf","M",243,284,303,549.2,4,2,2004-06-14,6,"FI",4,4.20547945205479,7,27.2146791669963,-82.7500236448312
"14739","FL_gulf","M",219,254,272,403.2,3,2,2004-06-14,6,"FI",3,3.20547945205479,7,27.2146791669963,-82.7500236448312
"14740","FL_gulf","M",243,277,303,548.1,4,1,2004-06-14,6,"FI",4,4.20547945205479,7,27.2146791669963,-82.7500236448312
"14741","FL_gulf","F",275,322,346,825.5,6,1,2004-06-14,6,"FI",6,6.20547945205479,7,27.2146791669963,-82.7500236448312
"14742","FL_gulf","F",221,259,282,460.8,4,2,2004-06-22,6,"FI",4,4.22739726027397,7,27.2146791669963,-82.7500236448312
"14743","FL_gulf","F",278,320,342,840.2,8,2,2004-06-22,6,"FI",8,8.22739726027397,7,27.2146791669963,-82.7500236448312
"14744","FL_gulf","M",286,322,347,862.4,4,1,2004-07-06,7,"FI",4,4.26575342465753,7,27.2146791669963,-82.7500236448312
"14745","FL_gulf","F",252,289,312,544.3,3,2,2004-07-06,7,"FI",3,3.26575342465753,7,27.2146791669963,-82.7500236448312
"14746","FL_gulf","F",278,321,349,822.1,3,2,2004-07-06,7,"FI",3,3.26575342465753,7,27.2146791669963,-82.7500236448312
"14747","FL_gulf","F",221,262,283,468.3,4,1,2004-07-13,7,"FI",4,4.28493150684931,7,27.2146791669963,-82.7500236448312
"14748","FL_gulf","M",250,291,318,602.5,7,2,2004-07-13,7,"FI",7,7.28493150684931,7,27.2146791669963,-82.7500236448312
"14749","FL_gulf","M",258,293,306,777.6,4,2,2004-07-20,7,"FI",4,4.3041095890411,7,27.2146791669963,-82.7500236448312
"14750","FL_gulf","F",295,341,366,925.6,4,2,2004-07-27,7,"FI",4,4.32328767123288,7,27.2146791669963,-82.7500236448312
"14751","FL_gulf","F",250,290,315,627.6,4,2,2004-07-27,7,"FI",4,4.32328767123288,7,27.2146791669963,-82.7500236448312
"14752","FL_gulf","F",294,333,356,933.1,5,2,2004-07-27,7,"FI",5,5.32328767123288,7,27.2146791669963,-82.7500236448312
"14753","FL_gulf","M",237,278,290,558.2,3,2,2004-07-27,7,"FI",3,3.32328767123288,7,27.2146791669963,-82.7500236448312
"14754","FL_gulf","M",260,300,325,754.4,5,2,2004-07-27,7,"FI",5,5.32328767123288,7,27.2146791669963,-82.7500236448312
"14755","FL_gulf","M",254,290,311,592.3,4,3,2004-08-02,8,"FI",4,4.33972602739726,7,27.2146791669963,-82.7500236448312
"14756","FL_gulf","M",264,305,330,696,4,3,2004-08-16,8,"FI",4,4.37808219178082,7,27.2146791669963,-82.7500236448312
"14757","FL_gulf","F",281,320,342,957.4,3,3,2004-08-16,8,"FI",3,3.37808219178082,7,27.2146791669963,-82.7500236448312
"14758","FL_gulf","M",256,293,308,600.2,4,3,2004-08-24,8,"FI",4,4.4,7,27.2146791669963,-82.7500236448312
"14759","FL_gulf","F",242,276,295,515.3,3,3,2004-08-24,8,"FI",3,3.4,7,27.2146791669963,-82.7500236448312
"14760","FL_gulf","M",230,261,283,465.5,4,2,2004-08-24,8,"FI",4,4.4,7,27.2146791669963,-82.7500236448312
"14761","FL_gulf","F",306,358,390,1047.5,10,1,2013-05-08,5,"FI",10,10.1013698630137,7,27.2146791669963,-82.7500236448312
"14762","FL_gulf","U",177,208,228,199.8,2,1,2013-05-15,5,"FI",2,2.12054794520548,7,27.2146791669963,-82.7500236448312
"14763","FL_gulf","M",253,296,327,541.5,4,1,2013-05-15,5,"FI",4,4.12054794520548,7,27.2146791669963,-82.7500236448312
"14764","FL_gulf","F",273,319,352,733.5,3,4,2013-05-14,5,"FI",3,3.11780821917808,7,27.2146791669963,-82.7500236448312
"14765","FL_gulf","M",323,372,408,1016.3,8,1,2013-05-14,5,"FI",8,8.11780821917808,7,27.2146791669963,-82.7500236448312
"14766","FL_gulf","F",278,322,358,747.4,5,1,2013-05-14,5,"FI",5,5.11780821917808,7,27.2146791669963,-82.7500236448312
"14767","FL_gulf","F",414,465,502,2447.4,10,1,2013-05-28,5,"FI",10,10.1561643835616,7,27.2146791669963,-82.7500236448312
"14768","FL_gulf","F",210,245,266,359.2,5,1,2013-05-28,5,"FI",5,5.15616438356164,7,27.2146791669963,-82.7500236448312
"14769","FL_gulf","F",177,211,236,217.7,2,1,2013-05-28,5,"FI",2,2.15616438356164,7,27.2146791669963,-82.7500236448312
"14770","FL_gulf","F",165,194,211,181.6,2,1,2013-05-28,5,"FI",2,2.15616438356164,7,27.2146791669963,-82.7500236448312
"14771","FL_gulf","F",345,398,455,1455.9,9,1,2013-05-28,5,"FI",9,9.15616438356164,7,27.2146791669963,-82.7500236448312
"14772","FL_gulf","F",257,298,322,643.9,5,1,2013-05-23,5,"FI",5,5.14246575342466,7,27.2146791669963,-82.7500236448312
"14773","FL_gulf","F",200,233,257,293.2,2,1,2013-05-23,5,"FI",2,2.14246575342466,7,27.2146791669963,-82.7500236448312
"14774","FL_gulf","F",192,223,246,241.6,2,1,2013-06-03,6,"FI",2,2.17260273972603,7,27.2146791669963,-82.7500236448312
"14775","FL_gulf","F",265,301,332,675.9,5,1,2013-06-03,6,"FI",5,5.17260273972603,7,27.2146791669963,-82.7500236448312
"14776","FL_gulf","M",186,221,242,264.5,3,4,2013-06-03,6,"FI",3,3.17260273972603,7,27.2146791669963,-82.7500236448312
"14777","FL_gulf","F",265,310,342,596,5,1,2013-06-03,6,"FI",5,5.17260273972603,7,27.2146791669963,-82.7500236448312
"14778","FL_gulf","M",288,332,367,893.6,6,4,2013-06-03,6,"FI",6,6.17260273972603,7,27.2146791669963,-82.7500236448312
"14779","FL_gulf","M",178,206,230,221.8,2,1,2013-06-03,6,"FI",2,2.17260273972603,7,27.2146791669963,-82.7500236448312
"14780","FL_gulf","M",265,309,339,667.6,5,1,2013-06-03,6,"FI",5,5.17260273972603,7,27.2146791669963,-82.7500236448312
"14781","FL_gulf","M",262,306,334,587.6,12,4,2013-06-03,6,"FI",12,12.172602739726,7,27.2146791669963,-82.7500236448312
"14782","FL_gulf","F",258,302,331,591.2,3,4,2013-06-03,6,"FI",3,3.17260273972603,7,27.2146791669963,-82.7500236448312
"14783","FL_gulf","F",201,234,261,288.8,3,1,2013-06-20,6,"FI",3,3.21917808219178,7,27.2146791669963,-82.7500236448312
"14784","FL_gulf","F",312,352,386,1025.3,5,1,2013-06-20,6,"FI",5,5.21917808219178,7,27.2146791669963,-82.7500236448312
"14785","FL_gulf","F",236,277,307,519.6,2,2,2013-06-20,6,"FI",2,2.21917808219178,7,27.2146791669963,-82.7500236448312
"14786","FL_gulf","F",258,304,335,650.6,4,2,2013-06-24,6,"FI",4,4.23013698630137,7,27.2146791669963,-82.7500236448312
"14787","FL_gulf","F",298,346,385,922.5,15,1,2013-06-24,6,"FI",15,15.2301369863014,7,27.2146791669963,-82.7500236448312
"14788","FL_gulf","M",190,225,243,262.2,2,2,2013-06-24,6,"FI",2,2.23013698630137,7,27.2146791669963,-82.7500236448312
"14789","FL_gulf","M",177,212,234,228.2,2,2,2013-06-24,6,"FI",2,2.23013698630137,7,27.2146791669963,-82.7500236448312
"14790","FL_gulf","F",157,182,194,148.4,2,2,2013-06-24,6,"FI",2,2.23013698630137,7,27.2146791669963,-82.7500236448312
"14791","FL_gulf","F",202,236,261,359.6,2,1,2013-06-24,6,"FI",2,2.23013698630137,7,27.2146791669963,-82.7500236448312
"14792","FL_gulf","F",209,245,269,366.4,3,1,2013-06-12,6,"FI",3,3.1972602739726,7,27.2146791669963,-82.7500236448312
"14793","FL_gulf","M",330,378,412,1191.3,8,1,2013-06-12,6,"FI",8,8.1972602739726,7,27.2146791669963,-82.7500236448312
"14794","FL_gulf","M",264,301,333,693.1,4,1,2013-06-12,6,"FI",4,4.1972602739726,7,27.2146791669963,-82.7500236448312
"14795","FL_gulf","F",175,207,228,223.4,2,1,2013-06-12,6,"FI",2,2.1972602739726,7,27.2146791669963,-82.7500236448312
"14796","FL_gulf","F",247,278,305,528.1,5,1,2013-06-17,6,"FI",5,5.21095890410959,7,27.2146791669963,-82.7500236448312
"14797","FL_gulf","F",229,268,296,463.3,2,1,2013-06-17,6,"FI",2,2.21095890410959,7,27.2146791669963,-82.7500236448312
"14798","FL_gulf","M",317,372,409,1085.5,4,4,2013-06-18,6,"FI",4,4.21369863013699,7,27.2146791669963,-82.7500236448312
"14799","FL_gulf","M",253,289,316,589.3,5,1,2013-07-08,7,"FI",5,5.26849315068493,7,27.2146791669963,-82.7500236448312
"14800","FL_gulf","F",195,230,246,289.7,3,1,2013-07-08,7,"FI",3,3.26849315068493,7,27.2146791669963,-82.7500236448312
"14801","FL_gulf","M",175,204,223,202.4,1,2,2013-07-08,7,"FI",1,1.26849315068493,7,27.2146791669963,-82.7500236448312
"14802","FL_gulf","F",225,265,277,482.2,4,4,2005-02-08,2,"FI",5,4.85753424657534,7,27.2146791669963,-82.7500236448312
"14803","FL_gulf","F",388,442,480,2237.5,10,4,2005-02-16,2,"FI",11,10.8794520547945,7,27.2146791669963,-82.7500236448312
"14804","FL_gulf","F",229,270,296,501.9,4,1,2005-02-22,2,"FI",4,3.8958904109589,7,27.2146791669963,-82.7500236448312
"14805","FL_gulf","F",234,273,292,600.4,2,4,2005-02-22,2,"FI",3,2.8958904109589,7,27.2146791669963,-82.7500236448312
"14806","FL_gulf","F",207,235,256,320.6,2,1,2005-03-01,3,"FI",2,1.91506849315068,7,27.2146791669963,-82.7500236448312
"14807","FL_gulf","M",270,311,328,751.6,4,1,2005-03-01,3,"FI",4,3.91506849315068,7,27.2146791669963,-82.7500236448312
"14808","FL_gulf","M",245,282,300,561.1,5,2,2005-03-01,3,"FI",5,4.91506849315068,7,27.2146791669963,-82.7500236448312
"14809","FL_gulf","F",283,331,350,734.8,3,1,2005-03-01,3,"FI",3,2.91506849315068,7,27.2146791669963,-82.7500236448312
"14810","FL_gulf","M",351,400,433,1611.3,8,4,2005-03-16,3,"FI",9,8.95616438356164,7,27.2146791669963,-82.7500236448312
"14811","FL_gulf","F",335,382,411,1210.6,11,1,2005-03-16,3,"FI",11,10.9561643835616,7,27.2146791669963,-82.7500236448312
"14812","FL_gulf","M",184,212,225,244,3,2,2005-03-23,3,"FI",3,2.97534246575342,7,27.2146791669963,-82.7500236448312
"14813","FL_gulf","M",182,211,228,261.9,3,1,2005-03-23,3,"FI",3,2.97534246575342,7,27.2146791669963,-82.7500236448312
"14814","FL_gulf","M",179,210,227,294.1,3,1,2005-03-23,3,"FI",3,2.97534246575342,7,27.2146791669963,-82.7500236448312
"14815","FL_gulf","M",300,345,374,954,5,1,2005-03-23,3,"FI",5,4.97534246575342,7,27.2146791669963,-82.7500236448312
"14816","FL_gulf","F",257,294,305,583.1,5,1,2005-03-23,3,"FI",5,4.97534246575342,7,27.2146791669963,-82.7500236448312
"14817","FL_gulf","M",295,335,367,986.8,5,1,2005-04-05,4,"FI",5,5.01095890410959,7,27.2146791669963,-82.7500236448312
"14818","FL_gulf","M",262,300,325,696,3,1,2005-04-05,4,"FI",3,3.01095890410959,7,27.2146791669963,-82.7500236448312
"14819","FL_gulf","F",268,305,326,684.6,5,1,2005-04-11,4,"FI",5,5.02739726027397,7,27.2146791669963,-82.7500236448312
"14820","FL_gulf","M",227,258,274,415.4,4,2,2005-04-11,4,"FI",4,4.02739726027397,7,27.2146791669963,-82.7500236448312
"14821","FL_gulf","F",262,297,321,616,5,1,2005-04-11,4,"FI",5,5.02739726027397,7,27.2146791669963,-82.7500236448312
"14822","FL_gulf","F",234,270,287,465.6,4,2,2005-04-11,4,"FI",4,4.02739726027397,7,27.2146791669963,-82.7500236448312
"14823","FL_gulf","F",276,320,342,812,12,1,2005-04-11,4,"FI",12,12.027397260274,7,27.2146791669963,-82.7500236448312
"14824","FL_gulf","F",242,283,301,531.1,4,2,2005-04-11,4,"FI",4,4.02739726027397,7,27.2146791669963,-82.7500236448312
"14825","FL_gulf","F",313,358,386,1213.4,6,2,2005-04-20,4,"FI",6,6.05205479452055,7,27.2146791669963,-82.7500236448312
"14826","FL_gulf","M",295,344,367,1008.6,6,1,2005-04-26,4,"FI",6,6.06849315068493,7,27.2146791669963,-82.7500236448312
"14827","FL_gulf","M",264,308,334,750.1,4,1,2005-04-26,4,"FI",4,4.06849315068493,7,27.2146791669963,-82.7500236448312
"14828","FL_gulf","F",250,293,316,579.4,6,1,2005-04-26,4,"FI",6,6.06849315068493,7,27.2146791669963,-82.7500236448312
"14829","FL_gulf","F",260,304,330,742.8,7,1,2005-04-26,4,"FI",7,7.06849315068493,7,27.2146791669963,-82.7500236448312
"14830","FL_gulf","F",295,341,369,1007.1,10,2,2005-04-26,4,"FI",10,10.0684931506849,7,27.2146791669963,-82.7500236448312
"14831","FL_gulf","F",249,285,305,600.5,5,2,2005-04-26,4,"FI",5,5.06849315068493,7,27.2146791669963,-82.7500236448312
"14832","FL_gulf","F",343,400,430,1405.7,6,2,2005-05-02,5,"FI",6,6.08493150684932,7,27.2146791669963,-82.7500236448312
"14833","FL_gulf","F",230,263,275,563.5,4,2,2005-05-02,5,"FI",4,4.08493150684932,7,27.2146791669963,-82.7500236448312
"14834","FL_gulf","M",306,355,380,1096.4,7,2,2005-05-10,5,"FI",7,7.10684931506849,7,27.2146791669963,-82.7500236448312
"14835","FL_gulf","F",312,362,383,1250.5,5,2,2005-05-10,5,"FI",5,5.10684931506849,7,27.2146791669963,-82.7500236448312
"14836","FL_gulf","F",273,315,340,884.5,4,2,2005-05-10,5,"FI",4,4.10684931506849,7,27.2146791669963,-82.7500236448312
"14837","FL_gulf","F",360,411,435,1425.5,5,2,2005-05-10,5,"FI",5,5.10684931506849,7,27.2146791669963,-82.7500236448312
"14838","FL_gulf","F",289,335,362,884.4,5,1,2005-05-10,5,"FI",5,5.10684931506849,7,27.2146791669963,-82.7500236448312
"14839","FL_gulf","F",267,310,338,730.6,7,1,2005-05-10,5,"FI",7,7.10684931506849,7,27.2146791669963,-82.7500236448312
"14840","FL_gulf","F",252,289,311,578.4,5,2,2005-05-18,5,"FI",5,5.12876712328767,7,27.2146791669963,-82.7500236448312
"14841","FL_gulf","F",282,327,361,815.9,8,1,2005-05-18,5,"FI",8,8.12876712328767,7,27.2146791669963,-82.7500236448312
"14842","FL_gulf","F",232,270,291,469.5,4,1,2005-05-18,5,"FI",4,4.12876712328767,7,27.2146791669963,-82.7500236448312
"14843","FL_gulf","F",207,244,262,349,3,1,2005-05-18,5,"FI",3,3.12876712328767,7,27.2146791669963,-82.7500236448312
"14844","FL_gulf","M",231,275,298,497.7,3,2,2005-05-24,5,"FI",3,3.14520547945205,7,27.2146791669963,-82.7500236448312
"14845","FL_gulf","M",259,297,323,737.1,4,2,2005-06-07,6,"FI",4,4.18356164383562,7,27.2146791669963,-82.7500236448312
"14846","FL_gulf","F",204,245,251,336.1,2,2,2005-06-07,6,"FI",2,2.18356164383562,7,27.2146791669963,-82.7500236448312
"14847","FL_gulf","M",258,304,320,634.2,3,2,2005-06-14,6,"FI",3,3.2027397260274,7,27.2146791669963,-82.7500236448312
"14848","FL_gulf","M",222,267,292,474.3,3,2,2005-06-20,6,"FI",3,3.21917808219178,7,27.2146791669963,-82.7500236448312
"14849","FL_gulf","F",308,351,385,972.8,6,2,2005-06-20,6,"FI",6,6.21917808219178,7,27.2146791669963,-82.7500236448312
"14850","FL_gulf","M",287,330,359,891.7,5,2,2005-06-20,6,"FI",5,5.21917808219178,7,27.2146791669963,-82.7500236448312
"14851","FL_gulf","F",324,368,397,1174.8,10,2,2005-06-20,6,"FI",10,10.2191780821918,7,27.2146791669963,-82.7500236448312
"14852","FL_gulf","M",190,224,241,261.3,2,2,2005-06-20,6,"FI",2,2.21917808219178,7,27.2146791669963,-82.7500236448312
"14853","FL_gulf","F",235,273,295,538,3,2,2005-06-20,6,"FI",3,3.21917808219178,7,27.2146791669963,-82.7500236448312
"14854","FL_gulf","F",307,358,390,1119.3,6,2,2005-06-20,6,"FI",6,6.21917808219178,7,27.2146791669963,-82.7500236448312
"14855","FL_gulf","M",260,301,325,690,6,2,2005-06-28,6,"FI",6,6.24109589041096,7,27.2146791669963,-82.7500236448312
"14856","FL_gulf","M",302,349,373,952.3,9,2,2005-06-28,6,"FI",9,9.24109589041096,7,27.2146791669963,-82.7500236448312
"14857","FL_gulf","F",211,247,268,373.1,4,2,2005-06-28,6,"FI",4,4.24109589041096,7,27.2146791669963,-82.7500236448312
"14858","FL_gulf","F",197,233,250,343.7,2,2,2005-06-28,6,"FI",2,2.24109589041096,7,27.2146791669963,-82.7500236448312
"14859","FL_gulf","F",280,323,352,901.6,10,2,2005-06-28,6,"FI",10,10.241095890411,7,27.2146791669963,-82.7500236448312
"14860","FL_gulf","F",262,305,326,725.1,5,2,2005-06-28,6,"FI",5,5.24109589041096,7,27.2146791669963,-82.7500236448312
"14861","FL_gulf","F",258,300,323,746.1,5,2,2005-06-28,6,"FI",5,5.24109589041096,7,27.2146791669963,-82.7500236448312
"14862","FL_gulf","M",215,251,272,403.8,5,2,2005-06-28,6,"FI",5,5.24109589041096,7,27.2146791669963,-82.7500236448312
"14863","FL_gulf","M",264,309,330,686,3,2,2005-07-12,7,"FI",3,3.27945205479452,7,27.2146791669963,-82.7500236448312
"14864","FL_gulf","M",290,338,370,876.9,4,2,2005-07-12,7,"FI",4,4.27945205479452,7,27.2146791669963,-82.7500236448312
"14865","FL_gulf","M",263,299,325,659.1,3,2,2005-07-12,7,"FI",3,3.27945205479452,7,27.2146791669963,-82.7500236448312
"14866","FL_gulf","M",268,312,329,674.3,3,2,2005-07-12,7,"FI",3,3.27945205479452,7,27.2146791669963,-82.7500236448312
"14867","FL_gulf","M",304,350,380,1079.8,12,2,2005-07-25,7,"FI",12,12.3150684931507,7,27.2146791669963,-82.7500236448312
"14868","FL_gulf","F",231,267,290,487.1,4,2,2005-07-25,7,"FI",4,4.31506849315068,7,27.2146791669963,-82.7500236448312
"14869","FL_gulf","M",316,362,390,1165.5,8,2,2005-07-25,7,"FI",8,8.31506849315068,7,27.2146791669963,-82.7500236448312
"14870","FL_gulf","M",313,362,393,1184.4,7,2,2005-07-25,7,"FI",7,7.31506849315068,7,27.2146791669963,-82.7500236448312
"14871","FL_gulf","F",273,317,344,830.2,6,2,2005-07-25,7,"FI",6,6.31506849315068,7,27.2146791669963,-82.7500236448312
"14872","FL_gulf","F",287,335,363,850.7,11,2,2005-07-26,7,"FI",11,11.3178082191781,7,27.2146791669963,-82.7500236448312
"14873","FL_gulf","F",280,328,352,807,9,2,2005-07-26,7,"FI",9,9.31780821917808,7,27.2146791669963,-82.7500236448312
"14874","FL_gulf","F",252,291,308,628.9,3,3,2005-08-09,8,"FI",3,3.35616438356164,7,27.2146791669963,-82.7500236448312
"14875","FL_gulf","F",323,365,385,1345.9,6,3,2005-08-09,8,"FI",6,6.35616438356164,7,27.2146791669963,-82.7500236448312
"14876","FL_gulf","M",167,198,213,210,1,3,2005-08-09,8,"FI",1,1.35616438356164,7,27.2146791669963,-82.7500236448312
"14877","FL_gulf","F",220,255,271,391.9,2,3,2005-08-09,8,"FI",2,2.35616438356164,7,27.2146791669963,-82.7500236448312
"14878","FL_gulf","F",238,275,291,463.6,4,3,2005-08-09,8,"FI",4,4.35616438356164,7,27.2146791669963,-82.7500236448312
"14879","FL_gulf","F",178,211,227,257.7,2,3,2005-08-16,8,"FI",2,2.37534246575342,7,27.2146791669963,-82.7500236448312
"14880","FL_gulf","F",273,310,341,706.5,12,3,2005-08-23,8,"FI",12,12.3945205479452,7,27.2146791669963,-82.7500236448312
"14881","FL_gulf","F",223,251,274,430.8,4,3,2005-08-23,8,"FI",4,4.39452054794521,7,27.2146791669963,-82.7500236448312
"14882","FL_gulf","F",320,366,394,1093.7,14,3,2005-08-23,8,"FI",14,14.3945205479452,7,27.2146791669963,-82.7500236448312
"14883","FL_gulf","F",240,277,298,557.7,5,3,2005-08-23,8,"FI",5,5.39452054794521,7,27.2146791669963,-82.7500236448312
"14884","FL_gulf","M",239,281,302,525.6,3,3,2005-09-06,9,"FI",3,3.43287671232877,7,27.2146791669963,-82.7500236448312
"14885","FL_gulf","M",293,340,361,923.5,5,3,2005-09-06,9,"FI",5,5.43287671232877,7,27.2146791669963,-82.7500236448312
"14886","FL_gulf","F",251,287,313,577.9,8,3,2005-09-14,9,"FI",8,8.45479452054795,7,27.2146791669963,-82.7500236448312
"14887","FL_gulf","F",255,303,328,638.4,3,3,2005-09-14,9,"FI",3,3.45479452054795,7,27.2146791669963,-82.7500236448312
"14888","FL_gulf","F",245,287,306,546.7,5,3,2005-09-14,9,"FI",5,5.45479452054794,7,27.2146791669963,-82.7500236448312
"14889","FL_gulf","F",299,345,371,1076.4,6,3,2005-09-22,9,"FI",6,6.47671232876712,7,27.2146791669963,-82.7500236448312
"14890","FL_gulf","F",270,310,336,814.3,9,3,2005-09-22,9,"FI",9,9.47671232876712,7,27.2146791669963,-82.7500236448312
"14891","FL_gulf","F",258,300,320,678.2,9,3,2005-09-22,9,"FI",9,9.47671232876712,7,27.2146791669963,-82.7500236448312
"14892","FL_gulf","F",294,340,375,1034.8,12,3,2005-09-26,9,"FI",12,12.4876712328767,7,27.2146791669963,-82.7500236448312
"14893","FL_gulf","F",160,188,203,173.4,1,4,2005-10-11,10,"FI",1,1.52876712328767,7,27.2146791669963,-82.7500236448312
"14894","FL_gulf","M",183,216,231,244.4,2,4,2005-10-11,10,"FI",2,2.52876712328767,7,27.2146791669963,-82.7500236448312
"14895","FL_gulf","F",319,372,397,1258.8,9,4,2005-10-11,10,"FI",9,9.52876712328767,7,27.2146791669963,-82.7500236448312
"14896","FL_gulf","M",267,307,329,667.5,3,4,2005-10-11,10,"FI",3,3.52876712328767,7,27.2146791669963,-82.7500236448312
"14897","FL_gulf","F",227,269,285,495.5,2,4,2005-10-11,10,"FI",2,2.52876712328767,7,27.2146791669963,-82.7500236448312
"14898","FL_gulf","F",280,318,348,809.9,5,4,2005-10-11,10,"FI",5,5.52876712328767,7,27.2146791669963,-82.7500236448312
"14899","FL_gulf","M",268,310,336,714.9,5,4,2005-10-11,10,"FI",5,5.52876712328767,7,27.2146791669963,-82.7500236448312
"14900","FL_gulf","F",316,354,382,1095.1,6,4,2005-10-18,10,"FI",6,6.54794520547945,7,27.2146791669963,-82.7500236448312
"14901","FL_gulf","M",296,331,359,975.5,5,4,2005-10-18,10,"FI",5,5.54794520547945,7,27.2146791669963,-82.7500236448312
"14902","FL_gulf","M",270,310,340,770.2,6,4,2005-10-31,10,"FI",6,6.58356164383562,7,27.2146791669963,-82.7500236448312
"14903","FL_gulf","F",234,275,301,562.2,4,4,2005-10-31,10,"FI",4,4.58356164383562,7,27.2146791669963,-82.7500236448312
"14904","FL_gulf","F",234,277,301,535.5,5,4,2005-10-31,10,"FI",5,5.58356164383562,7,27.2146791669963,-82.7500236448312
"14905","FL_gulf","F",249,291,314,654.7,4,4,2005-10-31,10,"FI",4,4.58356164383562,7,27.2146791669963,-82.7500236448312
"14906","FL_gulf","M",179,211,224,225.2,1,4,2005-11-02,11,"FI",1,1.58904109589041,7,27.2146791669963,-82.7500236448312
"14907","FL_gulf","M",247,290,318,580,3,4,2005-11-02,11,"FI",3,3.58904109589041,7,27.2146791669963,-82.7500236448312
"14908","FL_gulf","F",251,288,306,610.8,6,4,2005-11-08,11,"FI",6,6.60547945205479,7,27.2146791669963,-82.7500236448312
"14909","FL_gulf","F",254,291,318,599.5,4,4,2005-11-15,11,"FI",4,4.62465753424657,7,27.2146791669963,-82.7500236448312
"14910","FL_gulf","F",282,330,358,800.1,6,4,2005-11-15,11,"FI",6,6.62465753424657,7,27.2146791669963,-82.7500236448312
"14911","FL_gulf","M",191,232,249,293.9,2,4,2005-12-06,12,"FI",2,2.68219178082192,7,27.2146791669963,-82.7500236448312
"14912","FL_gulf","F",194,231,251,293.2,1,4,2005-12-06,12,"FI",1,1.68219178082192,7,27.2146791669963,-82.7500236448312
"14913","FL_gulf","F",200,234,251,310.3,1,4,2005-12-06,12,"FI",1,1.68219178082192,7,27.2146791669963,-82.7500236448312
"14914","FL_gulf","F",363,416,454,1853.3,11,4,2005-12-06,12,"FI",11,11.6821917808219,7,27.2146791669963,-82.7500236448312
"14915","FL_gulf","M",195,231,249,306.5,1,4,2005-12-06,12,"FI",1,1.68219178082192,7,27.2146791669963,-82.7500236448312
"14916","FL_gulf","F",305,355,381,954.1,7,4,2005-12-06,12,"FI",7,7.68219178082192,7,27.2146791669963,-82.7500236448312
"14917","FL_gulf","F",300,357,391,1026.8,6,4,2005-12-06,12,"FI",6,6.68219178082192,7,27.2146791669963,-82.7500236448312
"14918","FL_gulf","F",279,320,343,786.9,5,4,2005-12-20,12,"FI",5,5.72054794520548,7,27.2146791669963,-82.7500236448312
"14919","FL_gulf","M",310,360,385,1124,5,4,2005-12-20,12,"FI",5,5.72054794520548,7,27.2146791669963,-82.7500236448312
"14920","FL_gulf","F",235,270,283,501,5,4,2005-12-20,12,"FI",5,5.72054794520548,7,27.2146791669963,-82.7500236448312
"14921","FL_gulf","F",250,290,311,610.9,5,4,2005-12-20,12,"FI",5,5.72054794520548,7,27.2146791669963,-82.7500236448312
"14922","FL_gulf","M",343,396,429,1339.2,9,4,2005-12-20,12,"FI",9,9.72054794520548,7,27.2146791669963,-82.7500236448312
"14923","FL_gulf","F",250,286,310,647.5,5,4,2005-12-20,12,"FI",5,5.72054794520548,7,27.2146791669963,-82.7500236448312
"14924","FL_gulf","F",187,220,238,251.5,2,4,2006-01-04,1,"FI",3,2.76164383561644,7,27.2146791669963,-82.7500236448312
"14925","FL_gulf","M",233,275,300,483.3,3,4,2006-01-04,1,"FI",4,3.76164383561644,7,27.2146791669963,-82.7500236448312
"14926","FL_gulf","M",200,238,256,308.2,2,1,2006-01-04,1,"FI",2,1.76164383561644,7,27.2146791669963,-82.7500236448312
"14927","FL_gulf","M",181,220,240,286.6,2,1,2006-01-04,1,"FI",2,1.76164383561644,7,27.2146791669963,-82.7500236448312
"14928","FL_gulf","F",204,243,262,333.8,2,1,2006-01-04,1,"FI",2,1.76164383561644,7,27.2146791669963,-82.7500236448312
